case,run,result,gc_mode,allocated_bytes,copied_bytes,max_residency_bytes,mut_elapsed_s,total_elapsed_s
workspace/tuning-corpus/all-binary-2-unsat.cnf,5,UNSAT,copying,286520,3832,53096,0.000,0.011
workspace/tuning-corpus/all-binary-2-unsat.cnf,6,UNSAT,copying,286520,3832,53096,0.001,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,7,UNSAT,copying,286520,3832,53096,0.000,0.010
workspace/tuning-corpus/all-binary-2-unsat.cnf,8,UNSAT,copying,286520,3832,53096,0.000,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,9,UNSAT,copying,286520,3832,53096,0.000,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,10,UNSAT,copying,286520,3832,53096,0.001,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,11,UNSAT,copying,286520,3832,53096,0.000,0.011
workspace/tuning-corpus/all-binary-2-unsat.cnf,12,UNSAT,copying,286520,3832,53096,0.000,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,13,UNSAT,copying,286520,3832,53096,0.001,0.011
workspace/tuning-corpus/all-binary-2-unsat.cnf,14,UNSAT,copying,286520,3832,53096,0.001,0.012
workspace/tuning-corpus/all-binary-2-unsat.cnf,15,UNSAT,copying,286520,3832,53096,0.000,0.011
workspace/tuning-corpus/all-binary-2-unsat.cnf,16,UNSAT,copying,286520,3832,53096,0.000,0.011
workspace/tuning-corpus/all-binary-2-unsat.cnf,17,UNSAT,copying,286520,3832,53096,0.000,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,18,UNSAT,copying,286520,3832,53096,0.001,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,19,UNSAT,copying,286520,3832,53096,0.000,0.011
workspace/tuning-corpus/all-binary-2-unsat.cnf,20,UNSAT,copying,286520,3832,53096,0.000,0.011
workspace/tuning-corpus/all-binary-2-unsat.cnf,21,UNSAT,copying,286520,3832,53096,0.000,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,1,UNSAT,copying,361792,3832,53096,0.000,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,2,UNSAT,copying,361792,3832,53096,0.000,0.010
workspace/tuning-corpus/implication-chain-12-unsat.cnf,3,UNSAT,copying,361792,3832,53096,0.000,0.012
