case,run,result,gc_mode,allocated_bytes,copied_bytes,max_residency_bytes,mut_elapsed_s,total_elapsed_s
workspace/tuning-corpus/implication-chain-12-unsat.cnf,4,UNSAT,copying,447664,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,5,UNSAT,copying,447664,3832,53096,0.000,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,6,UNSAT,copying,447664,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,7,UNSAT,copying,447664,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,8,UNSAT,copying,447664,3832,53096,0.000,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,9,UNSAT,copying,447664,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,10,UNSAT,copying,447664,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,11,UNSAT,copying,447664,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,12,UNSAT,copying,447664,3832,53096,0.000,0.012
workspace/tuning-corpus/implication-chain-12-unsat.cnf,13,UNSAT,copying,447664,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,14,UNSAT,copying,447664,3832,53096,0.000,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,15,UNSAT,copying,447664,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,16,UNSAT,copying,447664,3832,53096,0.000,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,17,UNSAT,copying,447664,3832,53096,0.000,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,18,UNSAT,copying,447664,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,19,UNSAT,copying,447664,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,20,UNSAT,copying,447664,3832,53096,0.000,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,21,UNSAT,copying,447664,3832,53096,0.000,0.013
workspace/tuning-corpus/php-7-6-unsat.cnf,1,UNSAT,copying,397161104,616800,115504,0.048,0.058
workspace/tuning-corpus/php-7-6-unsat.cnf,2,UNSAT,copying,397161104,616800,115504,0.048,0.060
workspace/tuning-corpus/php-7-6-unsat.cnf,3,UNSAT,copying,397161104,616800,115504,0.048,0.061
workspace/tuning-corpus/php-7-6-unsat.cnf,4,UNSAT,copying,397161104,615232,115504,0.049,0.057
workspace/tuning-corpus/php-7-6-unsat.cnf,5,UNSAT,copying,397161104,615200,115504,0.048,0.063
workspace/tuning-corpus/php-7-6-unsat.cnf,6,UNSAT,copying,397161104,615464,115504,0.051,0.061
workspace/tuning-corpus/php-7-6-unsat.cnf,7,UNSAT,copying,397161104,616800,115504,0.066,0.088
workspace/tuning-corpus/php-7-6-unsat.cnf,8,UNSAT,copying,397161104,616800,115504,0.062,0.071
workspace/tuning-corpus/php-7-6-unsat.cnf,9,UNSAT,copying,397161104,616800,115504,0.051,0.060
workspace/tuning-corpus/php-7-6-unsat.cnf,10,UNSAT,copying,397161104,616800,115504,0.051,0.057
workspace/tuning-corpus/php-7-6-unsat.cnf,11,UNSAT,copying,397161104,615200,115504,0.050,0.059
workspace/tuning-corpus/php-7-6-unsat.cnf,12,UNSAT,copying,397161104,615232,115504,0.079,0.087
workspace/tuning-corpus/php-7-6-unsat.cnf,13,UNSAT,copying,397161104,616800,115504,0.060,0.073
workspace/tuning-corpus/php-7-6-unsat.cnf,14,UNSAT,copying,397161104,615232,115504,0.050,0.059
workspace/tuning-corpus/php-7-6-unsat.cnf,15,UNSAT,copying,397161104,616800,115504,0.049,0.058
workspace/tuning-corpus/php-7-6-unsat.cnf,16,UNSAT,copying,397161104,613392,105712,0.097,0.109
workspace/tuning-corpus/php-7-6-unsat.cnf,17,UNSAT,copying,397161104,616800,115504,0.055,0.060
workspace/tuning-corpus/php-7-6-unsat.cnf,18,UNSAT,copying,397161104,616800,115504,0.055,0.060
workspace/tuning-corpus/php-7-6-unsat.cnf,19,UNSAT,copying,397161104,616800,115504,0.071,0.081
workspace/tuning-corpus/php-7-6-unsat.cnf,20,UNSAT,copying,397161104,616800,115504,0.054,0.059
workspace/tuning-corpus/php-7-6-unsat.cnf,21,UNSAT,copying,397161104,616800,115504,0.050,0.058
